caseid,task,user,time:timestamp,start:timestamp,role,ac_index,rl_index
210341,W_Nabellen offertes,11201.0,2012-02-24 14:03:46.513,2012-02-24 14:01:38.344,Role 1,5.0,1.0
210341,W_Nabellen offertes,11302.0,2012-02-29 21:09:44.973,2012-02-29 21:08:38.717,Role 1,5.0,1.0
210341,W_Nabellen offertes,11319.0,2012-03-05 16:27:37.149,2012-03-05 16:25:57.146,Role 1,5.0,1.0
210341,W_Nabellen offertes,10913.0,2012-03-09 20:58:12.625,2012-03-09 20:57:12.634,Role 1,5.0,1.0
210344,W_Completeren aanvraag,11300.0,2012-02-17 13:58:59.664,2012-02-17 13:53:06.508,Role 1,3.0,1.0
210344,W_Completeren aanvraag,10912.0,2012-02-17 15:15:56.329,2012-02-17 15:04:43.253,Role 1,3.0,1.0
210344,W_Nabellen offertes,11300.0,2012-02-24 12:28:15.310,2012-02-24 12:25:32.176,Role 1,5.0,1.0
210344,W_Nabellen offertes,11300.0,2012-02-24 12:51:01.042,2012-02-24 12:48:25.069,Role 1,5.0,1.0
210344,W_Nabellen offertes,10982.0,2012-03-03 13:07:00.807,2012-03-03 12:29:36.303,Role 1,5.0,1.0
210344,W_Nabellen offertes,10913.0,2012-03-03 13:16:08.523,2012-03-03 13:14:25.878,Role 1,5.0,1.0
210344,W_Nabellen offertes,10899.0,2012-03-05 12:31:42.569,2012-03-05 12:31:25.966,Role 1,5.0,1.0
210344,W_Valideren aanvraag,11289.0,2012-03-07 15:41:34.656,2012-03-07 15:03:37.320,Role 2,6.0,2.0
210347,W_Completeren aanvraag,10912.0,2012-02-17 15:50:45.733,2012-02-17 15:36:17.901,Role 1,3.0,1.0
210347,W_Nabellen offertes,10899.0,2012-02-21 13:16:41.594,2012-02-21 13:16:07.749,Role 1,5.0,1.0
210347,W_Valideren aanvraag,10138.0,2012-02-22 12:17:43.529,2012-02-22 11:55:39.027,Role 2,6.0,2.0
210362,W_Completeren aanvraag,11201.0,2012-02-17 13:58:27.402,2012-02-17 13:41:08.625,Role 1,3.0,1.0
210362,W_Nabellen offertes,11201.0,2012-02-17 14:10:10.023,2012-02-17 13:58:45.686,Role 1,5.0,1.0
210362,W_Nabellen offertes,11181.0,2012-02-24 12:24:14.066,2012-02-24 12:20:38.110,Role 1,5.0,1.0
210365,W_Completeren aanvraag,11019.0,2012-02-17 14:18:58.409,2012-02-17 14:08:41.405,Role 1,3.0,1.0
210365,W_Nabellen offertes,11181.0,2012-02-24 12:17:24.033,2012-02-24 12:14:23.293,Role 1,5.0,1.0
210365,W_Nabellen offertes,10913.0,2012-02-24 16:24:38.563,2012-02-24 16:24:26.932,Role 1,5.0,1.0
210365,W_Nabellen offertes,11122.0,2012-02-24 19:01:30.754,2012-02-24 19:01:21.491,Role 1,5.0,1.0
210365,W_Nabellen offertes,11122.0,2012-02-24 19:02:24.211,2012-02-24 19:02:18.489,Role 1,5.0,1.0
210365,W_Nabellen offertes,11119.0,2012-02-24 19:50:52.949,2012-02-24 19:47:34.848,Role 1,5.0,1.0
210365,W_Nabellen offertes,11049.0,2012-02-27 12:32:36.504,2012-02-27 12:29:54.506,Role 1,5.0,1.0
210365,W_Valideren aanvraag,11289.0,2012-02-27 18:15:21.189,2012-02-27 17:40:21.841,Role 2,6.0,2.0
210371,W_Completeren aanvraag,11300.0,2012-02-17 17:30:07.139,2012-02-17 17:27:14.692,Role 1,3.0,1.0
210371,W_Completeren aanvraag,11302.0,2012-02-24 14:13:32.806,2012-02-24 14:10:29.842,Role 1,3.0,1.0
210371,W_Completeren aanvraag,11203.0,2012-03-05 10:17:14.872,2012-03-05 10:12:31.198,Role 1,3.0,1.0
210383,W_Afhandelen leads,11019.0,2012-02-17 16:26:24.334,2012-02-17 16:25:08.415,Role 1,1.0,1.0
210386,W_Completeren aanvraag,11300.0,2012-02-17 15:16:48.205,2012-02-17 15:03:44.046,Role 1,3.0,1.0
210386,W_Nabellen offertes,11259.0,2012-02-24 11:38:12.827,2012-02-24 11:37:57.506,Role 1,5.0,1.0
210386,W_Valideren aanvraag,11289.0,2012-02-27 11:49:09.378,2012-02-27 11:08:35.989,Role 2,6.0,2.0
210386,W_Valideren aanvraag,10972.0,2012-02-27 11:55:30.212,2012-02-27 11:52:43.787,Role 2,6.0,2.0
210389,W_Afhandelen leads,11019.0,2012-02-17 16:29:28.344,2012-02-17 16:26:28.690,Role 1,1.0,1.0
210392,W_Afhandelen leads,11019.0,2012-02-17 16:41:45.801,2012-02-17 16:29:32.726,Role 1,1.0,1.0
210392,W_Completeren aanvraag,11122.0,2012-02-17 19:06:23.197,2012-02-17 19:01:09.929,Role 1,3.0,1.0
210392,W_Completeren aanvraag,10912.0,2012-02-17 19:19:43.708,2012-02-17 19:11:43.383,Role 1,3.0,1.0
210392,W_Completeren aanvraag,10913.0,2012-02-17 19:35:57.952,2012-02-17 19:26:01.877,Role 1,3.0,1.0
210398,W_Afhandelen leads,11201.0,2012-02-17 15:21:58.597,2012-02-17 15:17:04.020,Role 1,1.0,1.0
210398,W_Completeren aanvraag,11201.0,2012-02-17 15:23:30.653,2012-02-17 15:22:23.747,Role 1,3.0,1.0
210398,W_Nabellen offertes,10899.0,2012-02-22 10:42:49.665,2012-02-22 10:42:22.753,Role 1,5.0,1.0
210398,W_Valideren aanvraag,10609.0,2012-02-23 13:50:00.763,2012-02-23 13:41:04.716,Role 2,6.0,2.0
210401,W_Completeren aanvraag,11300.0,2012-02-17 17:39:52.012,2012-02-17 17:30:23.214,Role 1,3.0,1.0
210401,W_Nabellen offertes,11300.0,2012-02-17 17:42:26.064,2012-02-17 17:40:09.193,Role 1,5.0,1.0
210401,W_Nabellen offertes,11300.0,2012-02-17 17:44:09.374,2012-02-17 17:42:49.961,Role 1,5.0,1.0
210401,W_Nabellen offertes,11300.0,2012-02-24 12:43:50.171,2012-02-24 12:39:42.077,Role 1,5.0,1.0
210401,W_Nabellen offertes,10982.0,2012-03-03 13:13:21.168,2012-03-03 13:07:27.106,Role 1,5.0,1.0
210401,W_Nabellen offertes,10899.0,2012-03-07 10:38:50.287,2012-03-07 10:38:27.120,Role 1,5.0,1.0
210401,W_Valideren aanvraag,10881.0,2012-03-07 10:56:18.954,2012-03-07 10:54:16.298,Role 1,6.0,1.0
210401,W_Valideren aanvraag,10609.0,2012-03-12 11:15:12.254,2012-03-12 10:47:09.953,Role 2,6.0,2.0
210401,W_Valideren aanvraag,10609.0,2012-03-12 11:16:12.594,2012-03-12 11:15:18.216,Role 2,6.0,2.0
210401,W_Nabellen incomplete dossiers,10609.0,2012-03-12 11:17:37.783,2012-03-12 11:16:23.815,Role 2,4.0,2.0
210404,W_Afhandelen leads,11019.0,2012-02-17 16:44:11.180,2012-02-17 16:41:50.075,Role 1,1.0,1.0
210407,W_Afhandelen leads,11019.0,2012-02-17 16:47:01.739,2012-02-17 16:44:14.769,Role 1,1.0,1.0
210407,W_Completeren aanvraag,11122.0,2012-02-17 18:24:02.647,2012-02-17 18:22:57.999,Role 1,3.0,1.0
210407,W_Completeren aanvraag,11122.0,2012-02-17 19:10:21.842,2012-02-17 18:25:10.598,Role 1,3.0,1.0
210407,W_Completeren aanvraag,10912.0,2012-02-17 19:31:31.735,2012-02-17 19:19:59.699,Role 1,3.0,1.0
210416,W_Completeren aanvraag,11122.0,2012-02-17 18:07:10.328,2012-02-17 17:35:00.022,Role 1,3.0,1.0
210416,W_Completeren aanvraag,11122.0,2012-02-17 18:10:22.972,2012-02-17 18:07:17.076,Role 1,3.0,1.0
210416,W_Nabellen offertes,11122.0,2012-02-17 18:19:28.382,2012-02-17 18:10:36.300,Role 1,5.0,1.0
210416,W_Nabellen offertes,11300.0,2012-02-24 12:44:28.327,2012-02-24 12:44:05.440,Role 1,5.0,1.0
210416,W_Nabellen offertes,11181.0,2012-02-24 16:54:34.083,2012-02-24 16:51:47.591,Role 1,5.0,1.0
210416,W_Nabellen offertes,11201.0,2012-02-24 17:34:00.654,2012-02-24 17:27:59.086,Role 1,5.0,1.0
210416,W_Nabellen offertes,11049.0,2012-02-28 14:14:20.101,2012-02-28 14:13:42.430,Role 1,5.0,1.0
210416,W_Valideren aanvraag,10138.0,2012-02-29 15:33:02.840,2012-02-29 15:05:41.596,Role 2,6.0,2.0
210416,W_Nabellen incomplete dossiers,11119.0,2012-02-29 18:56:28.413,2012-02-29 18:27:13.095,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,11003.0,2012-03-01 20:30:45.038,2012-03-01 20:29:15.081,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,10809.0,2012-03-02 12:57:53.378,2012-03-02 12:56:36.533,Role 2,4.0,2.0
210416,W_Nabellen incomplete dossiers,10912.0,2012-03-02 16:43:35.069,2012-03-02 16:43:08.489,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,10913.0,2012-03-03 17:16:07.683,2012-03-03 17:15:10.387,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,10932.0,2012-03-05 13:34:56.054,2012-03-05 13:23:31.704,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,11009.0,2012-03-06 12:02:38.482,2012-03-06 11:59:01.818,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,10932.0,2012-03-06 12:24:43.919,2012-03-06 12:24:23.289,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,11169.0,2012-03-06 20:43:40.047,2012-03-06 20:09:36.943,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,10982.0,2012-03-07 13:57:11.003,2012-03-07 12:04:42.864,Role 1,4.0,1.0
210416,W_Nabellen incomplete dossiers,10982.0,2012-03-07 13:57:42.668,2012-03-07 13:57:22.497,Role 1,4.0,1.0
210422,W_Afhandelen leads,11019.0,2012-02-17 16:58:50.239,2012-02-17 16:56:29.543,Role 1,1.0,1.0
210422,W_Completeren aanvraag,11122.0,2012-02-17 17:22:14.161,2012-02-17 17:21:37.057,Role 1,3.0,1.0
210422,W_Completeren aanvraag,11122.0,2012-02-17 17:31:09.473,2012-02-17 17:27:23.810,Role 1,3.0,1.0
210422,W_Completeren aanvraag,10912.0,2012-02-17 17:36:40.766,2012-02-17 17:31:37.771,Role 1,3.0,1.0
210422,W_Nabellen offertes,11300.0,2012-02-24 12:39:29.029,2012-02-24 12:36:57.615,Role 1,5.0,1.0
210422,W_Nabellen offertes,10933.0,2012-02-24 12:45:37.002,2012-02-24 12:44:41.626,Role 1,5.0,1.0
210422,W_Nabellen offertes,11259.0,2012-03-01 10:47:16.856,2012-03-01 10:46:57.545,Role 1,5.0,1.0
210422,W_Valideren aanvraag,10609.0,2012-03-02 08:40:58.620,2012-03-02 08:36:33.251,Role 2,6.0,2.0
210425,W_Completeren aanvraag,11122.0,2012-02-17 20:52:48.589,2012-02-17 20:39:17.687,Role 1,3.0,1.0
210425,W_Completeren aanvraag,10913.0,2012-02-18 15:31:45.007,2012-02-18 15:31:22.289,Role 1,3.0,1.0
210425,W_Completeren aanvraag,10909.0,2012-02-18 15:34:09.748,2012-02-18 15:32:51.345,Role 1,3.0,1.0
210425,W_Completeren aanvraag,11019.0,2012-02-20 16:02:41.609,2012-02-20 16:00:57.229,Role 1,3.0,1.0
210425,W_Completeren aanvraag,11019.0,2012-02-21 15:41:01.201,2012-02-21 15:40:01.990,Role 1,3.0,1.0
210425,W_Completeren aanvraag,11019.0,2012-02-22 11:56:58.384,2012-02-22 11:49:02.131,Role 1,3.0,1.0
210425,W_Completeren aanvraag,10863.0,2012-02-22 17:34:52.161,2012-02-22 17:29:55.193,Role 1,3.0,1.0
210425,W_Completeren aanvraag,11203.0,2012-02-22 21:45:22.674,2012-02-22 21:43:43.853,Role 1,3.0,1.0
210425,W_Completeren aanvraag,11003.0,2012-02-22 21:46:55.396,2012-02-22 21:46:40.159,Role 1,3.0,1.0
210425,W_Completeren aanvraag,11179.0,2012-02-23 11:45:48.932,2012-02-23 11:43:10.536,Role 1,3.0,1.0
210428,W_Afhandelen leads,10629.0,2012-02-17 21:46:43.868,2012-02-17 21:45:44.797,Role 2,1.0,2.0
210437,W_Afhandelen leads,10629.0,2012-02-17 21:47:34.076,2012-02-17 21:46:47.900,Role 2,1.0,2.0
210443,W_Afhandelen leads,10629.0,2012-02-17 21:51:55.960,2012-02-17 21:47:38.084,Role 2,1.0,2.0
210446,W_Afhandelen leads,10629.0,2012-02-17 21:54:05.809,2012-02-17 21:52:00.114,Role 2,1.0,2.0
210446,W_Completeren aanvraag,10909.0,2012-02-18 12:58:25.540,2012-02-18 12:53:01.174,Role 1,3.0,1.0
210446,W_Completeren aanvraag,10935.0,2012-02-20 10:42:44.415,2012-02-20 10:38:14.503,Role 4,3.0,4.0
210452,W_Completeren aanvraag,11122.0,2012-02-17 19:51:56.623,2012-02-17 19:23:52.102,Role 1,3.0,1.0
210452,W_Completeren aanvraag,11309.0,2012-03-08 10:21:35.422,2012-03-08 10:10:07.124,Role 1,3.0,1.0
210452,W_Completeren aanvraag,11309.0,2012-03-08 15:36:08.881,2012-03-08 15:35:40.854,Role 1,3.0,1.0
210452,W_Completeren aanvraag,10933.0,2012-03-08 20:06:25.618,2012-03-08 20:04:25.607,Role 1,3.0,1.0
210452,W_Completeren aanvraag,10982.0,2012-03-08 20:32:34.934,2012-03-08 20:32:23.662,Role 1,3.0,1.0
210452,W_Completeren aanvraag,10933.0,2012-03-08 20:55:38.088,2012-03-08 20:55:23.413,Role 1,3.0,1.0
210452,W_Completeren aanvraag,10933.0,2012-03-08 20:58:03.268,2012-03-08 20:57:57.900,Role 1,3.0,1.0
210452,W_Completeren aanvraag,10933.0,2012-03-08 21:11:24.866,2012-03-08 21:11:12.605,Role 1,3.0,1.0
210452,W_Completeren aanvraag,10933.0,2012-03-08 21:40:52.086,2012-03-08 21:40:27.315,Role 1,3.0,1.0
210452,W_Completeren aanvraag,11003.0,2012-03-09 11:44:44.493,2012-03-09 11:43:40.140,Role 1,3.0,1.0
210452,W_Completeren aanvraag,11309.0,2012-03-09 18:21:44.628,2012-03-09 18:21:38.679,Role 1,3.0,1.0
210452,W_Completeren aanvraag,10912.0,2012-03-09 18:52:19.735,2012-03-09 18:52:07.387,Role 1,3.0,1.0
210452,W_Completeren aanvraag,11302.0,2012-03-09 19:33:43.315,2012-03-09 19:24:25.620,Role 1,3.0,1.0
210452,W_Completeren aanvraag,11119.0,2012-03-10 16:37:02.829,2012-03-10 16:35:41.068,Role 1,3.0,1.0
210452,W_Completeren aanvraag,11299.0,2012-03-12 18:30:15.706,2012-03-12 18:29:18.160,Role 1,3.0,1.0
210452,W_Completeren aanvraag,11181.0,2012-03-13 18:37:09.614,2012-03-13 18:35:35.095,Role 1,3.0,1.0
210461,W_Afhandelen leads,10912.0,2012-02-17 20:19:40.870,2012-02-17 20:17:39.820,Role 1,1.0,1.0
210461,W_Completeren aanvraag,11122.0,2012-02-17 20:39:07.173,2012-02-17 20:25:44.622,Role 1,3.0,1.0
210467,W_Completeren aanvraag,10881.0,2012-02-17 20:56:00.660,2012-02-17 20:41:02.812,Role 1,3.0,1.0
210467,W_Nabellen offertes,10881.0,2012-02-17 20:59:52.306,2012-02-17 20:56:42.278,Role 1,5.0,1.0
210467,W_Nabellen offertes,11300.0,2012-02-24 17:41:38.454,2012-02-24 17:38:12.240,Role 1,5.0,1.0
210467,W_Nabellen offertes,10913.0,2012-02-28 19:41:33.986,2012-02-28 19:39:46.181,Role 1,5.0,1.0
210467,W_Nabellen offertes,10899.0,2012-03-06 15:57:53.140,2012-03-06 15:57:14.490,Role 1,5.0,1.0
210467,W_Valideren aanvraag,10972.0,2012-03-09 15:23:51.933,2012-03-09 14:48:01.845,Role 2,6.0,2.0
210470,W_Afhandelen leads,10629.0,2012-02-17 21:55:29.448,2012-02-17 21:54:55.618,Role 2,1.0,2.0
210473,W_Completeren aanvraag,10909.0,2012-02-18 12:39:15.189,2012-02-18 12:34:58.022,Role 1,3.0,1.0
210473,W_Completeren aanvraag,10861.0,2012-02-20 16:08:09.883,2012-02-20 16:07:16.853,Role 1,3.0,1.0
210473,W_Completeren aanvraag,10913.0,2012-02-20 21:26:11.870,2012-02-20 21:25:20.410,Role 1,3.0,1.0
210473,W_Completeren aanvraag,11019.0,2012-02-21 21:35:15.727,2012-02-21 21:33:35.057,Role 1,3.0,1.0
210473,W_Completeren aanvraag,11203.0,2012-02-22 15:18:35.454,2012-02-22 15:10:40.231,Role 1,3.0,1.0
210473,W_Completeren aanvraag,11203.0,2012-02-22 21:39:46.235,2012-02-22 21:36:59.578,Role 1,3.0,1.0
210473,W_Completeren aanvraag,11203.0,2012-02-23 15:03:24.153,2012-02-23 14:57:18.757,Role 1,3.0,1.0
210473,W_Completeren aanvraag,11122.0,2012-02-23 21:14:34.971,2012-02-23 21:13:51.052,Role 1,3.0,1.0
210473,W_Completeren aanvraag,11201.0,2012-02-24 21:16:50.189,2012-02-24 21:16:27.843,Role 1,3.0,1.0
210473,W_Completeren aanvraag,11119.0,2012-02-25 14:56:54.056,2012-02-25 14:50:23.992,Role 1,3.0,1.0
210473,W_Completeren aanvraag,11201.0,2012-03-05 14:01:53.315,2012-03-05 14:01:48.849,Role 1,3.0,1.0
210476,W_Completeren aanvraag,10909.0,2012-02-18 12:47:04.122,2012-02-18 12:40:36.000,Role 1,3.0,1.0
210476,W_Nabellen offertes,10909.0,2012-02-18 12:50:09.114,2012-02-18 12:47:17.235,Role 1,5.0,1.0
210476,W_Nabellen offertes,11049.0,2012-02-27 11:53:25.606,2012-02-27 11:51:32.485,Role 1,5.0,1.0
210476,W_Valideren aanvraag,10972.0,2012-02-28 12:59:51.339,2012-02-28 12:42:37.352,Role 2,6.0,2.0
210476,W_Nabellen incomplete dossiers,11169.0,2012-02-28 17:11:47.633,2012-02-28 16:29:29.822,Role 1,4.0,1.0
210476,W_Nabellen incomplete dossiers,11169.0,2012-02-28 20:50:57.378,2012-02-28 20:48:55.936,Role 1,4.0,1.0
210476,W_Nabellen incomplete dossiers,10861.0,2012-02-29 11:15:29.271,2012-02-29 11:08:01.695,Role 1,4.0,1.0
210476,W_Valideren aanvraag,10972.0,2012-02-29 12:33:14.838,2012-02-29 12:22:56.907,Role 2,6.0,2.0
210479,W_Afhandelen leads,10912.0,2012-02-17 21:54:36.778,2012-02-17 21:52:26.854,Role 1,1.0,1.0
210485,W_Afhandelen leads,10912.0,2012-02-17 21:52:18.429,2012-02-17 21:46:33.577,Role 1,1.0,1.0
210491,W_Afhandelen leads,10912.0,2012-02-17 21:46:25.868,2012-02-17 21:45:49.386,Role 1,1.0,1.0
210494,W_Completeren aanvraag,10909.0,2012-02-18 12:51:57.522,2012-02-18 12:50:24.744,Role 1,3.0,1.0
210494,W_Completeren aanvraag,10861.0,2012-02-20 15:56:10.662,2012-02-20 15:54:40.147,Role 1,3.0,1.0
210494,W_Completeren aanvraag,11019.0,2012-02-21 15:15:17.992,2012-02-21 15:05:35.975,Role 1,3.0,1.0
210494,W_Completeren aanvraag,11302.0,2012-02-21 16:00:38.688,2012-02-21 16:00:32.765,Role 1,3.0,1.0
210494,W_Completeren aanvraag,10912.0,2012-02-21 20:14:32.679,2012-02-21 20:13:14.692,Role 1,3.0,1.0
210494,W_Completeren aanvraag,10913.0,2012-02-22 12:15:51.488,2012-02-22 12:14:28.009,Role 1,3.0,1.0
210494,W_Completeren aanvraag,10861.0,2012-02-22 18:56:31.573,2012-02-22 18:54:13.197,Role 1,3.0,1.0
210494,W_Completeren aanvraag,11121.0,2012-02-23 10:19:07.128,2012-02-23 10:06:18.484,Role 1,3.0,1.0
210494,W_Nabellen offertes,10982.0,2012-02-27 18:43:25.915,2012-02-27 18:42:27.416,Role 1,5.0,1.0
210497,W_Afhandelen leads,10909.0,2012-02-18 11:11:15.346,2012-02-18 11:09:33.834,Role 1,1.0,1.0
210497,W_Afhandelen leads,10909.0,2012-02-18 11:11:36.299,2012-02-18 11:11:17.686,Role 1,1.0,1.0
210497,W_Completeren aanvraag,10861.0,2012-02-20 10:44:28.517,2012-02-20 10:36:26.778,Role 1,3.0,1.0
210497,W_Nabellen offertes,10913.0,2012-02-28 21:31:14.872,2012-02-28 21:30:59.189,Role 1,5.0,1.0
210497,W_Nabellen offertes,11302.0,2012-02-29 19:26:38.309,2012-02-29 19:23:28.962,Role 1,5.0,1.0
210497,W_Nabellen offertes,11302.0,2012-02-29 19:27:21.781,2012-02-29 19:26:54.396,Role 1,5.0,1.0
210497,W_Nabellen offertes,10909.0,2012-03-03 16:08:09.569,2012-03-03 16:06:08.095,Role 1,5.0,1.0
210497,W_Nabellen offertes,11049.0,2012-03-05 11:43:55.653,2012-03-05 11:43:22.329,Role 1,5.0,1.0
210497,W_Valideren aanvraag,10138.0,2012-03-07 15:12:16.696,2012-03-07 14:43:03.856,Role 2,6.0,2.0
210497,W_Valideren aanvraag,10138.0,2012-03-07 15:35:47.618,2012-03-07 15:14:23.124,Role 2,6.0,2.0
210497,W_Nabellen incomplete dossiers,10881.0,2012-03-07 18:00:28.197,2012-03-07 17:57:54.745,Role 1,4.0,1.0
210497,W_Nabellen incomplete dossiers,11009.0,2012-03-08 16:49:23.097,2012-03-08 16:48:17.009,Role 1,4.0,1.0
210497,W_Nabellen incomplete dossiers,10933.0,2012-03-08 19:09:17.590,2012-03-08 19:06:16.807,Role 1,4.0,1.0
210497,W_Nabellen incomplete dossiers,10899.0,2012-03-12 13:26:13.279,2012-03-12 13:25:20.698,Role 1,4.0,1.0
210497,W_Valideren aanvraag,10138.0,2012-03-12 17:23:58.938,2012-03-12 17:13:44.141,Role 2,6.0,2.0
210503,W_Afhandelen leads,10909.0,2012-02-18 11:13:53.831,2012-02-18 11:11:39.335,Role 1,1.0,1.0
210509,W_Completeren aanvraag,10909.0,2012-02-18 13:01:14.944,2012-02-18 12:58:39.408,Role 1,3.0,1.0
210509,W_Completeren aanvraag,10861.0,2012-02-20 10:48:56.042,2012-02-20 10:46:58.439,Role 1,3.0,1.0
210509,W_Completeren aanvraag,10913.0,2012-02-20 17:45:50.339,2012-02-20 17:41:42.370,Role 1,3.0,1.0
210509,W_Completeren aanvraag,10913.0,2012-02-20 17:50:56.800,2012-02-20 17:46:02.840,Role 1,3.0,1.0
210509,W_Nabellen offertes,11121.0,2012-02-29 13:14:07.104,2012-02-29 13:04:09.551,Role 1,5.0,1.0
210509,W_Nabellen offertes,10899.0,2012-03-01 11:56:16.870,2012-03-01 11:56:04.576,Role 1,5.0,1.0
210509,W_Valideren aanvraag,11289.0,2012-03-05 11:27:52.113,2012-03-05 09:52:48.671,Role 2,6.0,2.0
210509,W_Nabellen incomplete dossiers,10932.0,2012-03-05 12:03:14.194,2012-03-05 11:48:44.901,Role 1,4.0,1.0
210509,W_Nabellen incomplete dossiers,10889.0,2012-03-07 19:01:38.300,2012-03-07 18:14:14.267,Role 1,4.0,1.0
210509,W_Nabellen incomplete dossiers,10889.0,2012-03-07 19:15:12.482,2012-03-07 19:14:31.064,Role 1,4.0,1.0
210509,W_Nabellen incomplete dossiers,11049.0,2012-03-08 13:02:43.762,2012-03-08 13:01:34.122,Role 1,4.0,1.0
210509,W_Valideren aanvraag,10609.0,2012-03-08 13:40:35.857,2012-03-08 13:40:29.150,Role 2,6.0,2.0
210509,W_Valideren aanvraag,11289.0,2012-03-08 18:56:56.982,2012-03-08 17:34:00.802,Role 2,6.0,2.0
210512,W_Beoordelen fraude,10188.0,2012-02-20 14:11:54.692,2012-02-20 14:11:42.819,Role 3,2.0,3.0
210512,W_Beoordelen fraude,10188.0,2012-02-23 16:34:57.377,2012-02-23 16:34:33.562,Role 3,2.0,3.0
210512,W_Beoordelen fraude,10188.0,2012-02-23 16:38:22.943,2012-02-23 16:38:17.393,Role 3,2.0,3.0
210512,W_Afhandelen leads,11003.0,2012-02-23 17:51:16.461,2012-02-23 17:50:45.364,Role 1,1.0,1.0
210512,W_Beoordelen fraude,10809.0,2012-02-23 21:20:04.097,2012-02-23 21:19:35.519,Role 2,2.0,2.0
210512,W_Beoordelen fraude,11304.0,2012-02-24 09:48:33.330,2012-02-24 09:48:05.182,Role 3,2.0,3.0
210512,W_Beoordelen fraude,11304.0,2012-02-24 09:49:51.773,2012-02-24 09:49:32.029,Role 3,2.0,3.0
210512,W_Beoordelen fraude,10188.0,2012-02-24 14:23:00.024,2012-02-24 14:22:57.963,Role 3,2.0,3.0
210512,W_Beoordelen fraude,10188.0,2012-02-24 14:23:07.060,2012-02-24 14:23:05.939,Role 3,2.0,3.0
210512,W_Beoordelen fraude,10188.0,2012-02-24 15:24:04.329,2012-02-24 15:23:56.508,Role 3,2.0,3.0
210512,W_Afhandelen leads,11121.0,2012-02-24 15:51:03.028,2012-02-24 15:49:42.609,Role 1,1.0,1.0
210513,W_Beoordelen fraude,10188.0,2012-02-20 14:14:10.043,2012-02-20 14:14:04.011,Role 3,2.0,3.0
210513,W_Beoordelen fraude,10188.0,2012-02-23 16:38:13.407,2012-02-23 16:38:06.562,Role 3,2.0,3.0
210513,W_Afhandelen leads,11003.0,2012-02-23 17:50:42.708,2012-02-23 17:50:16.800,Role 1,1.0,1.0
210513,W_Afhandelen leads,11003.0,2012-02-23 17:51:30.322,2012-02-23 17:51:22.072,Role 1,1.0,1.0
210513,W_Beoordelen fraude,11304.0,2012-02-24 09:50:04.953,2012-02-24 09:49:53.649,Role 3,2.0,3.0
210513,W_Beoordelen fraude,11304.0,2012-02-24 12:35:28.359,2012-02-24 12:32:24.603,Role 3,2.0,3.0
210513,W_Beoordelen fraude,10188.0,2012-02-24 14:23:58.225,2012-02-24 14:23:57.399,Role 3,2.0,3.0
210513,W_Beoordelen fraude,10809.0,2012-02-24 15:02:14.550,2012-02-24 15:02:13.635,Role 2,2.0,2.0
210513,W_Beoordelen fraude,10809.0,2012-02-24 15:05:08.003,2012-02-24 15:04:54.003,Role 2,2.0,2.0
210513,W_Beoordelen fraude,10188.0,2012-02-24 15:24:14.151,2012-02-24 15:24:08.053,Role 3,2.0,3.0
210513,W_Afhandelen leads,11121.0,2012-02-24 15:49:35.172,2012-02-24 15:48:06.196,Role 1,1.0,1.0
210518,W_Completeren aanvraag,10909.0,2012-02-18 13:01:47.395,2012-02-18 13:01:32.681,Role 1,3.0,1.0
210518,W_Completeren aanvraag,11302.0,2012-02-18 13:14:52.017,2012-02-18 13:02:49.005,Role 1,3.0,1.0
210518,W_Nabellen offertes,11049.0,2012-02-28 14:16:35.983,2012-02-28 14:16:06.962,Role 1,5.0,1.0
210518,W_Valideren aanvraag,10629.0,2012-02-29 11:39:57.411,2012-02-29 11:18:13.838,Role 2,6.0,2.0
210521,W_Completeren aanvraag,10909.0,2012-02-18 13:03:17.449,2012-02-18 13:01:54.711,Role 1,3.0,1.0
210521,W_Completeren aanvraag,10861.0,2012-02-20 10:54:45.839,2012-02-20 10:53:15.985,Role 1,3.0,1.0
210521,W_Completeren aanvraag,10861.0,2012-02-20 12:10:36.469,2012-02-20 11:58:11.008,Role 1,3.0,1.0
210521,W_Nabellen offertes,10861.0,2012-02-20 12:12:35.519,2012-02-20 12:11:30.842,Role 1,5.0,1.0
210521,W_Nabellen offertes,11259.0,2012-02-27 12:40:28.438,2012-02-27 12:40:13.744,Role 1,5.0,1.0
210521,W_Valideren aanvraag,10609.0,2012-02-28 12:11:00.717,2012-02-28 12:03:36.697,Role 2,6.0,2.0
210533,W_Afhandelen leads,10889.0,2012-02-18 11:23:22.665,2012-02-18 11:10:48.933,Role 1,1.0,1.0
210533,W_Afhandelen leads,10889.0,2012-02-18 11:25:16.572,2012-02-18 11:23:52.470,Role 1,1.0,1.0
210539,W_Completeren aanvraag,11019.0,2012-02-18 11:41:16.184,2012-02-18 11:30:12.968,Role 1,3.0,1.0
